"","ID","age","job","marital","education","default","balance","housing","loan","day","month","duration","campaign","pdays","previous","term_deposit"
"23644",23644,34,"management",1,"tertiary",0,6766,0,0,28,"aug",210,"5+",-1,"0",0
"23645",23645,48,"blue-collar",2,"unknown",0,2499,0,0,28,"aug",429,"3",-1,"0",0
"23646",23646,37,"technician",2,"tertiary",0,0,0,0,28,"aug",76,"1",-1,"0",0
"23647",23647,45,"blue-collar",2,"primary",0,377,0,0,28,"aug",26,"5+",-1,"0",0
"23648",23648,33,"self-employed",2,"secondary",0,77,0,0,28,"aug",958,"5+",-1,"0",0
"23649",23649,33,"management",1,"tertiary",0,1530,0,0,28,"aug",88,"5+",-1,"0",0
"23650",23650,48,"housemaid",2,"primary",0,0,0,0,28,"aug",20,"5+",-1,"0",0
"23651",23651,53,"services",2,"secondary",0,658,0,0,28,"aug",18,"5+",-1,"0",0
"23652",23652,52,"services",2,"secondary",0,1645,0,0,28,"aug",248,"1",-1,"0",0
"23653",23653,32,"technician",1,"tertiary",0,8047,1,0,28,"aug",16,"5+",-1,"0",0
"23654",23654,33,"technician",1,"tertiary",0,436,0,0,28,"aug",258,"5+",-1,"0",0
"23655",23655,39,"technician",2,"tertiary",0,0,0,0,28,"aug",13,"5+",-1,"0",0
"23656",23656,35,"technician",2,"tertiary",0,75,0,0,28,"aug",9,"5+",-1,"0",0
"23657",23657,51,"blue-collar",2,"secondary",0,279,0,0,28,"aug",64,"3",-1,"0",0
"23658",23658,34,"management",1,"tertiary",0,4348,1,0,28,"aug",373,"5+",-1,"0",0
"23659",23659,35,"technician",1,"secondary",0,230,0,0,28,"aug",104,"1",-1,"0",0
"23660",23660,30,"technician",1,"secondary",0,167,0,0,28,"aug",35,"5+",-1,"0",0
"23661",23661,52,"technician",2,"secondary",0,118,0,0,28,"aug",16,"5+",-1,"0",0
"23662",23662,48,"blue-collar",2,"primary",0,323,0,0,28,"aug",158,"5+",-1,"0",0
"23663",23663,36,"technician",1,"tertiary",0,97,0,0,28,"aug",69,"5+",-1,"0",0
"23664",23664,30,"technician",0,"secondary",0,3028,1,0,28,"aug",65,"5+",-1,"0",0
"23665",23665,57,"retired",2,"unknown",0,-157,0,0,28,"aug",31,"5+",-1,"0",0
"23666",23666,55,"admin.",2,"secondary",0,-2,0,0,28,"aug",76,"1",-1,"0",0
"23667",23667,30,"technician",2,"tertiary",0,0,0,0,28,"aug",140,"5+",-1,"0",0
"23668",23668,48,"housemaid",1,"secondary",0,71,0,0,28,"aug",97,"3",-1,"0",0
"23669",23669,45,"self-employed",2,"secondary",0,396,0,0,28,"aug",238,"1",-1,"0",0
"23670",23670,36,"management",2,"tertiary",0,200,0,0,28,"aug",131,"1",-1,"0",0
"23671",23671,36,"technician",0,"tertiary",0,466,0,0,28,"aug",171,"1",-1,"0",0
"23672",23672,31,"management",1,"tertiary",0,713,0,0,28,"aug",162,"1",-1,"0",0
"23673",23673,41,"technician",2,"secondary",0,1788,0,0,28,"aug",222,"1",-1,"0",0
"23674",23674,33,"management",1,"tertiary",0,755,1,0,28,"aug",68,"5+",-1,"0",0
"23675",23675,34,"technician",2,"secondary",0,298,0,0,28,"aug",42,"5+",-1,"0",0
"23676",23676,43,"management",2,"tertiary",0,370,0,0,28,"aug",142,"5+",-1,"0",0
"23677",23677,31,"management",2,"tertiary",0,459,0,0,28,"aug",13,"5+",-1,"0",0
"23678",23678,45,"self-employed",2,"tertiary",0,240,0,0,28,"aug",163,"4",-1,"0",0
"23679",23679,32,"technician",1,"tertiary",0,723,0,0,28,"aug",68,"5+",-1,"0",0
"23680",23680,32,"technician",2,"secondary",0,-300,0,0,28,"aug",226,"5+",-1,"0",0
"23681",23681,38,"management",2,"tertiary",0,0,0,0,28,"aug",77,"5+",-1,"0",0
"23682",23682,42,"self-employed",2,"tertiary",0,0,0,0,28,"aug",35,"5+",-1,"0",0
"23683",23683,52,"technician",2,"secondary",0,136,0,0,28,"aug",88,"5+",-1,"0",0
"23684",23684,40,"management",2,"tertiary",0,558,0,0,28,"aug",50,"5+",-1,"0",0
"23685",23685,53,"management",0,"tertiary",0,15,0,0,28,"aug",76,"5+",-1,"0",0
"23686",23686,39,"technician",1,"tertiary",0,1522,1,0,28,"aug",15,"5+",-1,"0",0
"23687",23687,54,"admin.",2,"secondary",0,111,0,0,28,"aug",29,"5+",-1,"0",0
"23688",23688,34,"technician",2,"secondary",0,33,0,0,28,"aug",259,"1",-1,"0",0
"23689",23689,35,"management",1,"tertiary",0,-108,1,0,28,"aug",74,"3",-1,"0",0
"23690",23690,45,"technician",2,"secondary",0,77,0,0,28,"aug",90,"1",-1,"0",0
"23691",23691,45,"technician",0,"secondary",0,12,0,0,28,"aug",88,"3",-1,"0",0
"23692",23692,47,"services",2,"secondary",0,5,0,0,28,"aug",169,"1",-1,"0",0
"23693",23693,34,"management",1,"secondary",0,1863,0,0,28,"aug",143,"1",-1,"0",0
"23694",23694,36,"technician",1,"secondary",0,0,0,0,28,"aug",8,"5+",-1,"0",0
"23695",23695,30,"technician",2,"secondary",0,42,0,0,28,"aug",140,"3",-1,"0",0
"23696",23696,35,"technician",1,"tertiary",0,0,1,0,28,"aug",46,"2",-1,"0",0
"23697",23697,35,"technician",2,"secondary",0,-78,0,0,28,"aug",102,"5+",-1,"0",0
"23698",23698,44,"management",2,"tertiary",0,0,0,0,28,"aug",43,"1",-1,"0",0
"23699",23699,34,"management",1,"tertiary",1,621,0,0,28,"aug",205,"3",-1,"0",0
"23700",23700,30,"technician",2,"tertiary",0,81,0,0,28,"aug",51,"1",-1,"0",0
"23701",23701,41,"technician",2,"secondary",0,6171,0,0,28,"aug",50,"5+",-1,"0",0
"23702",23702,38,"management",1,"tertiary",0,0,0,0,28,"aug",59,"5+",-1,"0",0
"23703",23703,41,"technician",0,"secondary",0,475,1,0,28,"aug",49,"5+",-1,"0",0
"23704",23704,37,"self-employed",2,"tertiary",0,552,0,0,28,"aug",379,"1",-1,"0",0
"23705",23705,52,"blue-collar",2,"secondary",0,305,0,0,28,"aug",26,"5+",-1,"0",0
"23706",23706,43,"housemaid",2,"primary",0,685,0,0,28,"aug",77,"5+",-1,"0",0
"23707",23707,60,"retired",2,"tertiary",0,45,0,0,28,"aug",39,"5+",-1,"0",0
"23708",23708,34,"technician",2,"secondary",0,553,0,0,28,"aug",45,"5+",-1,"0",0
"23709",23709,34,"management",2,"tertiary",0,2032,0,0,28,"aug",103,"5+",-1,"0",0
"23710",23710,39,"management",0,"tertiary",0,295,0,0,28,"aug",68,"2",-1,"0",0
"23711",23711,44,"management",2,"tertiary",0,795,0,0,28,"aug",99,"5+",-1,"0",0
"23712",23712,51,"housemaid",2,"primary",0,605,0,0,28,"aug",270,"5+",-1,"0",0
"23713",23713,52,"blue-collar",2,"primary",0,-490,1,1,28,"aug",74,"5+",-1,"0",0
"23714",23714,40,"technician",2,"secondary",0,88,0,0,28,"aug",214,"3",-1,"0",0
"23715",23715,47,"blue-collar",2,"primary",0,1480,0,0,28,"aug",460,"5+",-1,"0",0
"23716",23716,40,"technician",2,"secondary",1,0,0,0,28,"aug",147,"2",-1,"0",0
"23717",23717,32,"management",1,"tertiary",0,813,0,0,28,"aug",114,"5+",-1,"0",0
"23718",23718,50,"blue-collar",2,"primary",0,565,1,1,28,"aug",36,"3",-1,"0",0
"23719",23719,31,"technician",1,"tertiary",0,-564,1,1,28,"aug",49,"5+",-1,"0",0
"23720",23720,33,"management",2,"tertiary",0,968,0,1,28,"aug",95,"5+",-1,"0",0
"23721",23721,60,"retired",2,"secondary",0,4,0,0,28,"aug",602,"3",-1,"0",0
"23722",23722,33,"technician",2,"secondary",0,2,0,0,28,"aug",385,"5+",-1,"0",0
"23723",23723,31,"management",1,"tertiary",0,0,0,0,28,"aug",35,"5+",-1,"0",0
"23724",23724,31,"technician",1,"secondary",0,182,0,0,28,"aug",52,"5+",-1,"0",0
"23725",23725,33,"technician",1,"tertiary",0,34,0,0,28,"aug",13,"5+",-1,"0",0
"23726",23726,58,"blue-collar",2,"primary",0,6762,0,0,28,"aug",9,"5+",-1,"0",0
"23727",23727,49,"management",2,"tertiary",0,223,0,0,28,"aug",22,"5+",-1,"0",0
"23728",23728,35,"management",1,"tertiary",0,556,0,0,28,"aug",52,"5+",-1,"0",0
"23729",23729,43,"technician",0,"tertiary",0,0,0,0,28,"aug",142,"5+",-1,"0",0
"23730",23730,44,"management",2,"tertiary",0,278,0,0,28,"aug",95,"4",-1,"0",0
"23731",23731,35,"technician",2,"secondary",0,353,0,0,28,"aug",17,"5+",-1,"0",0
"23732",23732,31,"technician",1,"tertiary",0,162,0,0,28,"aug",13,"5+",-1,"0",0
"23733",23733,33,"technician",2,"secondary",0,95,0,0,28,"aug",26,"5+",-1,"0",0
"23734",23734,48,"management",1,"tertiary",0,81,0,0,28,"aug",23,"5+",-1,"0",0
"23735",23735,30,"technician",1,"secondary",0,3,0,0,28,"aug",21,"5+",-1,"0",0
"23736",23736,43,"management",1,"tertiary",0,1077,0,1,28,"aug",48,"3",-1,"0",0
"23737",23737,59,"retired",2,"primary",0,1425,1,0,28,"aug",299,"3",-1,"0",0
"23738",23738,51,"admin.",2,"tertiary",0,26,1,0,28,"aug",51,"3",-1,"0",0
"23739",23739,36,"management",2,"tertiary",0,918,0,0,28,"aug",58,"5+",-1,"0",0
"23740",23740,49,"management",1,"tertiary",0,588,0,0,28,"aug",70,"5+",-1,"0",0
"23741",23741,59,"retired",2,"primary",0,4450,0,0,28,"aug",106,"3",-1,"0",0
"23742",23742,42,"technician",2,"secondary",0,3501,0,0,28,"aug",23,"5+",-1,"0",0
"23743",23743,47,"blue-collar",2,"primary",0,3440,0,0,28,"aug",88,"5+",-1,"0",0
"23744",23744,32,"technician",1,"secondary",0,35,0,0,28,"aug",199,"5+",-1,"0",0
"23745",23745,36,"technician",2,"tertiary",1,63,0,0,28,"aug",12,"5+",-1,"0",0
"23746",23746,60,"retired",2,"tertiary",0,872,0,0,28,"aug",37,"5+",-1,"0",0
"23747",23747,55,"retired",2,"secondary",0,159,0,0,28,"aug",159,"1",-1,"0",0
"23748",23748,45,"blue-collar",2,"primary",0,1291,1,0,28,"aug",189,"5+",-1,"0",0
"23749",23749,34,"management",1,"tertiary",0,-64,1,1,28,"aug",693,"5+",-1,"0",0
"23750",23750,32,"technician",2,"secondary",0,1011,0,0,28,"aug",56,"5+",-1,"0",0
"23751",23751,35,"technician",2,"secondary",0,433,0,0,28,"aug",14,"5+",-1,"0",0
"23752",23752,30,"technician",1,"secondary",0,1286,0,0,28,"aug",44,"5+",-1,"0",0
"23753",23753,31,"technician",1,"secondary",0,3588,0,0,28,"aug",64,"5+",-1,"0",0
"23754",23754,30,"management",1,"tertiary",0,0,0,0,28,"aug",62,"5+",-1,"0",0
"23755",23755,35,"management",2,"tertiary",0,1684,1,0,28,"aug",39,"5+",-1,"0",0
"23756",23756,49,"blue-collar",2,"primary",0,592,0,0,28,"aug",133,"5+",-1,"0",0
"23757",23757,35,"technician",1,"secondary",1,-30,0,0,28,"aug",32,"2",-1,"0",0
"23758",23758,32,"technician",2,"secondary",0,-213,1,0,28,"aug",310,"5+",-1,"0",0
"23759",23759,58,"management",2,"tertiary",0,0,0,0,28,"aug",24,"5+",-1,"0",0
"23760",23760,30,"management",2,"tertiary",0,1239,0,0,28,"aug",125,"5+",-1,"0",0
"23761",23761,38,"technician",2,"secondary",0,0,0,0,28,"aug",176,"5+",-1,"0",0
"23762",23762,35,"technician",1,"tertiary",0,576,0,0,28,"aug",8,"5+",-1,"0",0
"23763",23763,60,"management",2,"tertiary",0,3029,0,0,28,"aug",26,"5+",-1,"0",0
"23764",23764,36,"technician",2,"secondary",0,4542,1,0,28,"aug",76,"5+",-1,"0",0
"23765",23765,56,"blue-collar",2,"primary",0,313,0,0,28,"aug",24,"5+",-1,"0",0
"23766",23766,46,"technician",2,"secondary",0,292,0,1,28,"aug",7,"5+",-1,"0",0
"23767",23767,43,"management",1,"tertiary",0,946,0,0,28,"aug",40,"1",-1,"0",0
"23768",23768,41,"technician",0,"secondary",0,195,0,0,28,"aug",260,"1",-1,"0",0
"23769",23769,31,"technician",2,"secondary",0,367,0,0,28,"aug",79,"5+",-1,"0",0
"23770",23770,48,"blue-collar",2,"primary",0,266,0,0,28,"aug",58,"5+",-1,"0",0
"23771",23771,60,"technician",0,"secondary",0,-50,0,0,28,"aug",433,"5+",-1,"0",0
"23772",23772,36,"technician",1,"secondary",0,34,0,1,28,"aug",247,"1",-1,"0",0
"23773",23773,34,"management",1,"tertiary",0,603,0,0,28,"aug",787,"1",-1,"0",0
"23774",23774,58,"retired",2,"tertiary",0,1326,0,0,28,"aug",201,"1",-1,"0",0
"23775",23775,45,"technician",2,"tertiary",0,265,0,0,28,"aug",14,"3",-1,"0",0
"23776",23776,39,"management",2,"tertiary",0,-17,1,1,28,"aug",908,"1",-1,"0",1
"23777",23777,55,"technician",2,"secondary",0,55,0,1,28,"aug",19,"5+",-1,"0",0
"23778",23778,32,"technician",2,"secondary",0,963,0,0,28,"aug",15,"5+",-1,"0",0
"23779",23779,41,"management",1,"tertiary",0,4522,0,0,28,"aug",55,"1",-1,"0",0
"23780",23780,32,"technician",2,"secondary",0,235,1,0,28,"aug",688,"5+",-1,"0",0
"23781",23781,32,"technician",1,"secondary",0,792,0,0,29,"aug",193,"2",-1,"0",0
"23782",23782,31,"management",1,"tertiary",0,58,0,0,29,"aug",207,"2",-1,"0",0
"23783",23783,33,"management",1,"tertiary",0,2059,0,0,29,"aug",106,"2",-1,"0",0
"23784",23784,36,"technician",2,"secondary",0,216,0,0,29,"aug",80,"2",-1,"0",0
"23785",23785,35,"technician",1,"secondary",0,634,1,0,29,"aug",122,"2",-1,"0",0
"23786",23786,38,"self-employed",2,"tertiary",0,1029,0,0,29,"aug",42,"2",-1,"0",0
"23787",23787,36,"technician",2,"secondary",0,432,1,0,29,"aug",65,"2",-1,"0",0
"23788",23788,47,"blue-collar",2,"primary",0,961,0,0,29,"aug",45,"5+",-1,"0",0
"23789",23789,31,"technician",2,"tertiary",0,0,0,0,29,"aug",70,"2",-1,"0",0
"23790",23790,49,"services",2,"secondary",0,413,1,1,29,"aug",175,"2",-1,"0",0
"23791",23791,59,"technician",0,"secondary",0,0,0,0,29,"aug",126,"2",-1,"0",0
"23792",23792,37,"management",2,"tertiary",0,4293,1,0,29,"aug",150,"2",-1,"0",0
"23793",23793,42,"technician",2,"secondary",0,0,0,0,29,"aug",82,"5+",-1,"0",0
"23794",23794,46,"blue-collar",2,"secondary",0,1673,1,0,29,"aug",56,"5+",-1,"0",0
"23795",23795,35,"technician",2,"tertiary",0,358,0,0,29,"aug",92,"5+",-1,"0",0
"23796",23796,51,"blue-collar",2,"primary",0,21614,0,0,29,"aug",47,"5+",-1,"0",0
"23797",23797,41,"technician",1,"tertiary",0,1026,0,0,29,"aug",59,"5+",-1,"0",0
"23798",23798,35,"technician",0,"secondary",0,56,0,0,29,"aug",24,"5+",-1,"0",0
"23799",23799,34,"management",1,"tertiary",0,-281,0,0,29,"aug",56,"5+",-1,"0",0
"23800",23800,38,"technician",0,"tertiary",0,82,0,0,29,"aug",38,"5+",-1,"0",0
"23801",23801,33,"technician",2,"secondary",0,79,0,0,29,"aug",144,"3",-1,"0",0
"23802",23802,36,"technician",1,"secondary",0,0,0,0,29,"aug",85,"5+",-1,"0",0
"23803",23803,33,"technician",2,"secondary",0,58,1,0,29,"aug",57,"2",-1,"0",0
"23804",23804,31,"management",1,"tertiary",0,350,0,0,29,"aug",71,"5+",-1,"0",0
"23805",23805,45,"self-employed",2,"primary",0,373,0,0,29,"aug",82,"5+",-1,"0",0
"23806",23806,32,"management",2,"tertiary",0,134,0,1,29,"aug",162,"2",-1,"0",0
"23807",23807,34,"management",2,"tertiary",0,0,0,0,29,"aug",120,"2",-1,"0",0
"23808",23808,33,"services",2,"secondary",0,28,0,0,29,"aug",73,"2",-1,"0",0
"23809",23809,47,"admin.",2,"secondary",0,996,0,0,29,"aug",247,"2",-1,"0",0
"23810",23810,37,"technician",2,"tertiary",0,1561,0,0,29,"aug",88,"5+",-1,"0",0
"23811",23811,35,"technician",0,"secondary",0,515,1,1,29,"aug",114,"3",-1,"0",0
"23812",23812,37,"management",1,"secondary",0,45,0,0,29,"aug",99,"3",-1,"0",0
"23813",23813,60,"retired",2,"tertiary",0,614,0,0,29,"aug",50,"3",-1,"0",0
"23814",23814,38,"technician",2,"secondary",0,300,0,0,29,"aug",125,"5+",-1,"0",0
"23815",23815,38,"technician",1,"secondary",0,332,1,0,29,"aug",73,"2",-1,"0",0
"23816",23816,30,"technician",2,"secondary",0,32,0,0,29,"aug",73,"2",-1,"0",0
"23817",23817,47,"technician",0,"tertiary",0,8,0,0,29,"aug",62,"2",-1,"0",0
"23818",23818,40,"management",2,"tertiary",0,194,0,1,29,"aug",189,"2",-1,"0",0
"23819",23819,47,"blue-collar",2,"primary",0,193,1,0,29,"aug",171,"2",-1,"0",0
"23820",23820,53,"admin.",2,"secondary",0,578,0,0,29,"aug",59,"2",-1,"0",0
"23821",23821,48,"blue-collar",2,"secondary",0,647,0,0,29,"aug",64,"5+",-1,"0",0
"23822",23822,46,"management",2,"tertiary",0,1008,0,0,29,"aug",24,"5+",-1,"0",0
"23823",23823,36,"technician",1,"secondary",0,0,0,0,29,"aug",21,"2",-1,"0",0
"23824",23824,33,"management",2,"tertiary",0,452,1,0,29,"aug",168,"2",-1,"0",0
"23825",23825,56,"management",2,"tertiary",0,2925,0,0,29,"aug",133,"5+",-1,"0",0
"23826",23826,32,"management",2,"tertiary",0,0,0,0,29,"aug",183,"2",-1,"0",0
"23827",23827,35,"technician",1,"secondary",0,3490,1,0,29,"aug",643,"2",-1,"0",1
"23828",23828,32,"technician",1,"secondary",1,-1,0,0,29,"aug",185,"2",-1,"0",0
"23829",23829,45,"management",2,"tertiary",0,1186,0,0,29,"aug",25,"5+",-1,"0",0
"23830",23830,45,"technician",0,"secondary",0,54,0,0,29,"aug",83,"3",-1,"0",0
"23831",23831,35,"unknown",2,"primary",0,365,0,0,29,"aug",41,"2",-1,"0",0
"23832",23832,37,"technician",1,"tertiary",0,160,0,0,29,"aug",204,"2",-1,"0",0
"23833",23833,51,"blue-collar",2,"primary",0,462,1,0,29,"aug",164,"2",-1,"0",0
"23834",23834,35,"technician",2,"tertiary",0,393,0,0,29,"aug",150,"2",-1,"0",0
"23835",23835,47,"self-employed",2,"secondary",0,0,0,0,29,"aug",90,"5+",-1,"0",0
"23836",23836,32,"management",1,"tertiary",0,0,0,0,29,"aug",63,"2",-1,"0",0
"23837",23837,35,"management",1,"tertiary",0,0,0,0,29,"aug",131,"2",-1,"0",0
"23838",23838,31,"management",1,"tertiary",0,471,0,0,29,"aug",153,"2",-1,"0",0
"23839",23839,46,"management",1,"tertiary",0,134,0,0,29,"aug",40,"2",-1,"0",0
"23840",23840,49,"management",2,"tertiary",0,0,0,0,29,"aug",102,"2",-1,"0",0
"23841",23841,45,"technician",2,"secondary",0,865,0,0,29,"aug",80,"4",-1,"0",0
"23842",23842,33,"technician",2,"secondary",1,-708,0,0,29,"aug",93,"2",-1,"0",0
"23843",23843,51,"admin.",2,"secondary",0,255,0,0,29,"aug",158,"2",-1,"0",0
"23844",23844,59,"retired",2,"secondary",0,374,0,0,29,"aug",272,"2",-1,"0",0
"23845",23845,48,"management",0,"tertiary",0,700,1,0,29,"aug",488,"2",-1,"0",0
"23846",23846,57,"admin.",2,"secondary",0,1218,0,0,29,"aug",214,"5+",-1,"0",0
"23847",23847,33,"technician",2,"tertiary",0,599,1,0,29,"aug",461,"2",-1,"0",0
"23848",23848,39,"housemaid",0,"primary",0,239,0,0,29,"aug",204,"2",-1,"0",0
"23849",23849,39,"management",1,"tertiary",0,109,0,0,29,"aug",159,"2",-1,"0",0
"23850",23850,42,"technician",0,"secondary",0,112,0,0,29,"aug",69,"4",-1,"0",0
"23851",23851,37,"management",2,"tertiary",0,5,0,0,29,"aug",36,"2",-1,"0",0
"23852",23852,30,"management",1,"tertiary",0,0,0,0,29,"aug",135,"2",-1,"0",0
"23853",23853,46,"blue-collar",2,"secondary",0,877,0,0,29,"aug",339,"2",-1,"0",0
"23854",23854,33,"technician",2,"secondary",0,8,0,0,29,"aug",462,"2",-1,"0",0
"23855",23855,49,"management",1,"secondary",0,0,0,0,29,"aug",121,"2",-1,"0",0
"23856",23856,36,"self-employed",2,"primary",0,0,0,0,29,"aug",97,"2",-1,"0",0
"23857",23857,31,"services",1,"secondary",0,2070,0,0,29,"aug",319,"2",-1,"0",0
"23858",23858,34,"management",2,"tertiary",0,53,1,1,29,"aug",256,"2",-1,"0",0
"23859",23859,35,"technician",2,"secondary",0,-146,1,0,29,"aug",240,"2",-1,"0",0
"23860",23860,56,"management",2,"tertiary",0,67,0,1,29,"aug",88,"2",-1,"0",0
"23861",23861,32,"technician",1,"secondary",0,284,0,0,29,"aug",161,"2",-1,"0",0
"23862",23862,33,"management",2,"tertiary",0,310,0,0,29,"aug",179,"2",-1,"0",0
"23863",23863,48,"blue-collar",2,"secondary",0,134,0,0,29,"aug",200,"5+",-1,"0",0
"23864",23864,34,"admin.",2,"secondary",0,96,0,0,29,"aug",109,"2",-1,"0",0
"23865",23865,35,"technician",1,"tertiary",0,33,0,0,29,"aug",300,"2",-1,"0",0
"23866",23866,32,"technician",2,"secondary",0,444,0,0,29,"aug",63,"2",-1,"0",0
"23867",23867,58,"services",2,"secondary",0,74,0,0,29,"aug",105,"2",-1,"0",0
"23868",23868,31,"technician",1,"secondary",0,0,0,0,29,"aug",213,"4",-1,"0",0
"23869",23869,33,"technician",1,"tertiary",0,176,0,0,29,"aug",112,"2",-1,"0",0
"23870",23870,32,"management",1,"tertiary",0,0,0,0,29,"aug",255,"2",-1,"0",0
"23871",23871,31,"technician",1,"secondary",0,-2,0,0,29,"aug",131,"2",-1,"0",0
"23872",23872,59,"self-employed",2,"tertiary",0,1059,0,0,29,"aug",103,"2",-1,"0",0
"23873",23873,48,"technician",2,"tertiary",0,16,0,0,29,"aug",77,"2",-1,"0",0
"23874",23874,32,"management",1,"tertiary",0,769,0,0,29,"aug",695,"2",-1,"0",1
"23875",23875,36,"management",2,"tertiary",0,4,1,0,29,"aug",159,"2",-1,"0",0
"23876",23876,33,"technician",2,"secondary",0,118,1,0,29,"aug",103,"2",-1,"0",0
"23877",23877,38,"admin.",0,"secondary",0,1314,0,0,29,"aug",156,"2",-1,"0",0
"23878",23878,54,"technician",2,"secondary",0,184,0,0,29,"aug",81,"5+",-1,"0",0
"23879",23879,39,"management",2,"tertiary",0,0,0,0,29,"aug",94,"2",-1,"0",0
"23880",23880,48,"technician",0,"secondary",0,105,0,0,29,"aug",520,"2",-1,"0",0
"23881",23881,31,"technician",1,"secondary",0,0,0,0,29,"aug",35,"5+",-1,"0",0
"23882",23882,56,"services",2,"unknown",0,628,0,0,29,"aug",96,"2",-1,"0",0
"23883",23883,34,"technician",1,"secondary",0,943,0,0,29,"aug",96,"4",-1,"0",0
"23884",23884,39,"management",0,"tertiary",0,115,0,0,29,"aug",345,"2",-1,"0",0
"23885",23885,31,"technician",2,"secondary",0,13,0,0,29,"aug",245,"2",-1,"0",0
"23886",23886,55,"management",1,"tertiary",0,430,0,0,29,"aug",79,"4",-1,"0",0
"23887",23887,50,"management",0,"tertiary",0,0,0,0,29,"aug",128,"2",-1,"0",0
"23888",23888,45,"technician",2,"secondary",0,88,0,0,29,"aug",150,"2",-1,"0",0
"23889",23889,35,"management",2,"tertiary",0,171,0,0,29,"aug",204,"2",-1,"0",0
"23890",23890,31,"technician",2,"secondary",0,251,0,1,29,"aug",156,"2",-1,"0",0
"23891",23891,37,"management",2,"tertiary",0,-9,0,0,29,"aug",168,"2",-1,"0",0
"23892",23892,34,"technician",2,"secondary",1,91,0,0,29,"aug",67,"4",-1,"0",0
"23893",23893,33,"services",2,"secondary",0,233,0,0,29,"aug",155,"2",-1,"0",0
"23894",23894,33,"technician",2,"tertiary",0,503,0,0,29,"aug",91,"2",-1,"0",0
"23895",23895,55,"admin.",2,"secondary",0,0,0,0,29,"aug",88,"2",-1,"0",0
"23896",23896,41,"technician",2,"secondary",0,0,0,0,29,"aug",141,"2",-1,"0",0
"23897",23897,33,"technician",0,"secondary",0,22,0,0,29,"aug",71,"2",-1,"0",0
"23898",23898,46,"blue-collar",2,"primary",0,123,0,0,29,"aug",168,"2",-1,"0",0
"23899",23899,60,"retired",2,"primary",0,219,0,0,29,"aug",235,"2",-1,"0",0
"23900",23900,47,"management",0,"tertiary",0,310,0,0,29,"aug",136,"2",-1,"0",0
"23901",23901,31,"management",1,"tertiary",0,96,0,0,29,"aug",63,"2",-1,"0",0
"23902",23902,41,"management",1,"tertiary",0,2408,0,0,29,"aug",122,"2",-1,"0",0
"23903",23903,46,"blue-collar",2,"secondary",0,1685,1,0,29,"aug",203,"2",-1,"0",0
"23904",23904,47,"entrepreneur",2,"secondary",0,8480,0,0,29,"aug",137,"5+",-1,"0",0
"23905",23905,31,"management",2,"tertiary",0,315,0,0,29,"aug",109,"4",-1,"0",0
"23906",23906,34,"technician",0,"secondary",0,7,1,1,29,"aug",273,"2",-1,"0",0
"23907",23907,45,"blue-collar",2,"primary",0,492,0,0,29,"aug",141,"2",-1,"0",0
"23908",23908,32,"management",2,"tertiary",0,500,0,1,29,"aug",107,"2",-1,"0",0
"23909",23909,49,"management",2,"tertiary",0,146,0,0,29,"aug",86,"2",-1,"0",0
"23910",23910,39,"management",1,"secondary",0,36,0,0,29,"aug",70,"2",-1,"0",0
"23911",23911,47,"services",2,"secondary",0,518,0,0,29,"aug",96,"2",-1,"0",0
"23912",23912,59,"technician",0,"secondary",0,2595,1,0,29,"aug",398,"2",-1,"0",0
"23913",23913,48,"management",2,"tertiary",0,494,0,0,29,"aug",81,"5+",-1,"0",0
"23914",23914,33,"management",2,"tertiary",0,0,0,0,29,"aug",60,"2",-1,"0",0
"23915",23915,38,"technician",1,"secondary",0,173,0,0,29,"aug",150,"4",-1,"0",0
"23916",23916,33,"management",1,"tertiary",0,335,0,0,29,"aug",130,"4",-1,"0",0
"23917",23917,49,"technician",2,"secondary",0,10,0,0,29,"aug",135,"2",-1,"0",0
"23918",23918,31,"technician",0,"secondary",0,0,0,0,29,"aug",256,"2",-1,"0",0
"23919",23919,46,"management",0,"secondary",0,-852,0,1,29,"aug",728,"2",-1,"0",0
"23920",23920,33,"housemaid",2,"secondary",0,230,0,1,29,"aug",264,"2",-1,"0",0
"23921",23921,38,"management",1,"tertiary",0,0,0,0,29,"aug",95,"2",-1,"0",0
"23922",23922,59,"technician",2,"secondary",0,0,0,0,29,"aug",62,"2",-1,"0",0
"23923",23923,49,"blue-collar",2,"secondary",0,102,0,0,29,"aug",210,"2",-1,"0",0
"23924",23924,40,"technician",2,"secondary",0,56,0,0,29,"aug",77,"2",-1,"0",0
"23925",23925,32,"technician",1,"secondary",0,1179,0,0,29,"aug",116,"2",-1,"0",0
"23926",23926,34,"management",1,"secondary",0,194,0,0,29,"aug",186,"2",-1,"0",0
"23927",23927,54,"blue-collar",2,"primary",0,1059,0,0,29,"aug",73,"5+",-1,"0",0
"23928",23928,45,"blue-collar",2,"primary",0,121,0,0,29,"aug",93,"5+",-1,"0",0
"23929",23929,30,"management",1,"tertiary",0,3849,0,0,29,"aug",115,"2",-1,"0",0
"23930",23930,40,"self-employed",1,"tertiary",0,41,0,0,29,"aug",104,"2",-1,"0",0
"23931",23931,42,"unemployed",0,"tertiary",0,-166,0,0,29,"aug",85,"4",-1,"0",0
"23932",23932,33,"management",1,"tertiary",0,-359,0,0,29,"aug",59,"2",-1,"0",0
