,ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
1462,1462,46,admin.,2,secondary,0,1069,1,0,8,may,45,2,-1,0,0
1463,1463,43,blue-collar,2,primary,0,-192,1,0,8,may,1120,2,-1,0,1
1464,1464,42,retired,2,primary,0,0,1,0,8,may,186,2,-1,0,0
1465,1465,55,blue-collar,2,primary,0,332,1,0,8,may,318,2,-1,0,0
1466,1466,37,blue-collar,2,secondary,0,121,1,0,8,may,617,2,-1,0,0
1467,1467,31,blue-collar,2,primary,0,68,1,0,8,may,226,1,-1,0,0
1468,1468,57,blue-collar,0,primary,0,-176,1,0,8,may,275,1,-1,0,0
1469,1469,33,blue-collar,2,secondary,0,527,1,1,8,may,81,2,-1,0,0
1470,1470,43,services,1,unknown,0,193,1,0,8,may,74,5+,-1,0,0
1471,1471,60,blue-collar,0,primary,0,7601,1,0,8,may,285,1,-1,0,0
1472,1472,51,management,2,tertiary,0,751,0,0,8,may,261,5+,-1,0,0
1473,1473,38,blue-collar,1,unknown,0,495,1,0,8,may,297,1,-1,0,0
1474,1474,37,technician,1,secondary,0,670,1,0,8,may,78,3,-1,0,0
1475,1475,41,blue-collar,1,secondary,0,363,1,0,8,may,183,3,-1,0,0
1476,1476,42,blue-collar,2,secondary,0,376,1,0,8,may,15,1,-1,0,0
1477,1477,41,management,0,tertiary,0,292,1,0,8,may,352,2,-1,0,0
1478,1478,33,technician,2,unknown,0,0,0,0,8,may,345,2,-1,0,0
1479,1479,32,admin.,1,secondary,0,184,1,0,8,may,230,4,-1,0,0
1480,1480,30,services,2,secondary,0,80,1,0,8,may,185,2,-1,0,0
1481,1481,43,technician,2,secondary,0,1824,1,0,8,may,296,1,-1,0,0
1482,1482,30,blue-collar,2,secondary,0,2850,0,0,8,may,181,2,-1,0,0
1483,1483,37,blue-collar,0,secondary,0,48,1,0,8,may,133,2,-1,0,0
1484,1484,34,management,2,tertiary,0,76,0,0,8,may,335,5+,-1,0,0
1485,1485,32,unemployed,1,tertiary,0,336,1,0,8,may,139,1,-1,0,0
1486,1486,42,technician,2,secondary,0,0,0,1,8,may,7,3,-1,0,0
1487,1487,35,technician,1,secondary,0,433,1,0,8,may,163,2,-1,0,0
1488,1488,34,blue-collar,2,secondary,0,103,1,1,8,may,956,2,-1,0,0
1489,1489,50,blue-collar,2,primary,0,1164,1,0,8,may,166,2,-1,0,0
1490,1490,34,blue-collar,2,secondary,0,129,1,0,8,may,71,2,-1,0,0
1491,1491,38,services,0,secondary,0,5873,0,0,8,may,191,2,-1,0,0
1492,1492,28,blue-collar,2,secondary,0,0,1,0,8,may,459,2,-1,0,0
1493,1493,55,blue-collar,2,primary,0,82,1,0,8,may,292,2,-1,0,0
1494,1494,38,blue-collar,2,primary,0,362,1,0,8,may,100,5+,-1,0,0
1495,1495,31,blue-collar,2,secondary,0,186,1,0,8,may,257,3,-1,0,0
1496,1496,57,admin.,2,secondary,0,1216,1,0,8,may,255,5+,-1,0,0
1497,1497,50,management,0,tertiary,0,704,1,0,8,may,233,2,-1,0,0
1498,1498,47,blue-collar,2,primary,0,205,1,0,8,may,128,2,-1,0,0
1499,1499,39,blue-collar,2,primary,0,830,1,0,8,may,246,2,-1,0,0
1500,1500,34,services,2,secondary,0,-315,1,0,8,may,56,2,-1,0,0
1501,1501,41,technician,2,secondary,0,64,1,1,8,may,210,2,-1,0,0
1502,1502,59,entrepreneur,2,tertiary,0,-820,0,0,8,may,43,2,-1,0,0
1503,1503,35,self-employed,1,tertiary,0,538,1,1,8,may,21,5+,-1,0,0
1504,1504,31,technician,1,tertiary,0,948,1,0,8,may,91,2,-1,0,0
1505,1505,55,management,2,tertiary,0,1288,1,0,8,may,67,2,-1,0,0
1506,1506,36,blue-collar,2,unknown,0,70,1,0,8,may,219,4,-1,0,0
1507,1507,41,management,2,tertiary,0,393,1,0,8,may,110,2,-1,0,0
1508,1508,44,technician,1,secondary,0,365,1,0,8,may,169,2,-1,0,0
1509,1509,40,blue-collar,1,secondary,0,879,1,1,8,may,248,3,-1,0,0
1510,1510,32,blue-collar,2,secondary,0,491,1,0,8,may,223,2,-1,0,0
1511,1511,38,management,1,tertiary,0,0,1,0,8,may,92,3,-1,0,0
1512,1512,27,student,1,secondary,0,0,0,0,8,may,93,2,-1,0,0
1513,1513,33,unemployed,2,secondary,0,229,1,0,8,may,205,4,-1,0,0
1514,1514,37,services,2,secondary,0,22,1,1,8,may,160,1,-1,0,0
1515,1515,40,management,2,tertiary,0,570,1,0,8,may,105,2,-1,0,0
1516,1516,33,blue-collar,1,secondary,0,56,1,0,8,may,112,2,-1,0,0
1517,1517,40,admin.,1,secondary,0,118,1,0,8,may,383,3,-1,0,0
1518,1518,27,blue-collar,2,secondary,0,106,1,0,8,may,207,2,-1,0,0
1519,1519,42,management,1,tertiary,0,1768,1,0,8,may,193,2,-1,0,0
1520,1520,41,blue-collar,2,secondary,0,213,1,0,8,may,10,2,-1,0,0
1521,1521,37,unemployed,1,secondary,0,381,1,0,8,may,985,2,-1,0,1
1522,1522,38,unemployed,2,primary,0,1147,1,1,8,may,249,5+,-1,0,0
1523,1523,44,blue-collar,2,secondary,0,373,1,0,8,may,122,2,-1,0,0
1524,1524,31,blue-collar,2,primary,0,50,1,0,8,may,300,2,-1,0,0
1525,1525,34,blue-collar,2,secondary,0,67,1,1,8,may,672,3,-1,0,0
1526,1526,46,blue-collar,2,primary,0,0,1,1,8,may,390,3,-1,0,0
1527,1527,33,admin.,2,secondary,0,61,1,1,8,may,116,2,-1,0,0
1528,1528,36,blue-collar,2,secondary,0,504,1,0,8,may,481,2,-1,0,0
1529,1529,32,unemployed,1,secondary,0,177,1,0,8,may,21,3,-1,0,0
1530,1530,27,technician,1,secondary,0,584,1,0,8,may,192,2,-1,0,0
1531,1531,31,services,2,primary,0,-732,1,0,8,may,6,2,-1,0,0
1532,1532,41,management,1,tertiary,0,572,1,0,8,may,8,2,-1,0,0
1533,1533,35,blue-collar,2,primary,0,105,1,0,8,may,369,2,-1,0,0
1534,1534,50,technician,1,tertiary,0,0,1,0,8,may,393,2,-1,0,0
1535,1535,33,technician,2,secondary,0,832,1,1,8,may,246,3,-1,0,0
1536,1536,48,blue-collar,2,primary,0,2642,1,0,8,may,330,3,-1,0,0
1537,1537,36,technician,2,secondary,0,195,1,0,8,may,380,2,-1,0,0
1538,1538,29,housemaid,1,secondary,0,718,1,0,8,may,91,3,-1,0,0
1539,1539,34,management,2,tertiary,0,336,1,1,8,may,84,2,-1,0,0
1540,1540,39,blue-collar,2,primary,0,332,1,0,8,may,277,3,-1,0,0
1541,1541,32,management,0,tertiary,0,1,1,0,8,may,399,4,-1,0,0
1542,1542,59,retired,0,primary,0,-138,1,1,8,may,89,4,-1,0,0
1543,1543,50,blue-collar,2,primary,0,749,0,0,8,may,297,2,-1,0,0
1544,1544,37,admin.,2,secondary,0,14,1,0,8,may,176,2,-1,0,0
1545,1545,33,unemployed,1,secondary,0,177,0,0,8,may,75,4,-1,0,0
1546,1546,52,blue-collar,2,secondary,0,557,0,0,8,may,111,3,-1,0,0
1547,1547,43,blue-collar,2,primary,0,126,1,0,8,may,170,2,-1,0,0
1548,1548,53,blue-collar,2,secondary,0,359,0,1,8,may,238,5+,-1,0,0
1549,1549,37,blue-collar,2,primary,0,496,1,0,8,may,137,2,-1,0,0
1550,1550,50,services,1,secondary,0,72,0,0,8,may,141,2,-1,0,0
1551,1551,53,blue-collar,2,secondary,0,175,1,0,8,may,49,4,-1,0,0
1552,1552,47,blue-collar,2,primary,0,430,0,0,8,may,89,5+,-1,0,0
1553,1553,48,technician,0,tertiary,0,574,1,0,8,may,341,2,-1,0,0
1554,1554,35,technician,0,secondary,0,69,1,0,8,may,461,3,-1,0,0
1555,1555,42,self-employed,2,secondary,0,106,1,0,8,may,515,3,-1,0,0
1556,1556,43,management,0,tertiary,0,0,1,0,8,may,123,2,-1,0,0
1557,1557,40,services,1,secondary,0,23,1,0,8,may,179,5+,-1,0,0
1558,1558,36,services,2,secondary,0,42,1,0,8,may,102,4,-1,0,0
1559,1559,39,management,2,tertiary,0,429,1,0,8,may,272,4,-1,0,0
1560,1560,32,blue-collar,0,primary,0,88,1,0,8,may,17,3,-1,0,0
1561,1561,44,management,0,tertiary,0,3932,1,0,8,may,40,2,-1,0,0
1562,1562,43,technician,0,secondary,0,177,1,0,8,may,209,3,-1,0,0
1563,1563,53,self-employed,2,secondary,0,468,1,0,8,may,89,5+,-1,0,0
1564,1564,41,services,2,secondary,0,639,1,0,8,may,1187,2,-1,0,0
1565,1565,53,management,2,tertiary,0,2124,1,0,8,may,123,2,-1,0,0
1566,1566,31,unemployed,2,primary,0,309,1,0,8,may,104,3,-1,0,0
1567,1567,51,blue-collar,2,primary,0,202,1,0,8,may,200,2,-1,0,0
1568,1568,32,blue-collar,2,secondary,0,20,1,1,8,may,117,3,-1,0,0
1569,1569,52,blue-collar,2,secondary,0,-17,1,0,8,may,37,3,-1,0,0
1570,1570,41,management,2,primary,0,-417,1,0,8,may,51,3,-1,0,0
1571,1571,30,management,1,tertiary,0,528,1,0,8,may,145,4,-1,0,0
1572,1572,32,management,1,tertiary,0,394,1,0,8,may,466,2,-1,0,0
1573,1573,31,blue-collar,2,primary,0,856,1,0,8,may,303,3,-1,0,0
1574,1574,38,blue-collar,2,secondary,0,468,1,0,8,may,101,2,-1,0,0
1575,1575,44,blue-collar,2,secondary,0,138,1,0,8,may,283,3,-1,0,0
1576,1576,36,blue-collar,2,secondary,0,406,1,0,8,may,826,3,-1,0,0
1577,1577,34,admin.,2,tertiary,0,221,1,0,8,may,185,4,-1,0,0
1578,1578,40,admin.,2,secondary,0,523,1,1,8,may,598,3,-1,0,0
1579,1579,41,blue-collar,2,primary,0,-52,1,0,8,may,120,5+,-1,0,0
1580,1580,56,technician,0,secondary,0,397,1,0,8,may,185,5+,-1,0,0
1581,1581,39,blue-collar,2,primary,0,-432,1,0,8,may,159,3,-1,0,0
1582,1582,34,blue-collar,2,primary,0,298,1,0,8,may,220,2,-1,0,0
1583,1583,41,blue-collar,1,secondary,0,1080,1,1,8,may,192,4,-1,0,0
1584,1584,39,management,1,tertiary,0,-85,1,0,8,may,423,2,-1,0,0
1585,1585,33,admin.,2,secondary,0,4012,0,1,8,may,337,4,-1,0,0
1586,1586,52,management,0,secondary,0,123,0,0,8,may,306,2,-1,0,0
1587,1587,26,management,1,tertiary,0,498,1,0,8,may,99,3,-1,0,0
1588,1588,54,unemployed,2,secondary,0,23,1,0,8,may,27,3,-1,0,0
1589,1589,30,technician,2,unknown,1,-315,1,0,8,may,201,2,-1,0,0
1590,1590,35,management,2,tertiary,1,89,0,1,8,may,166,3,-1,0,0
1591,1591,47,technician,0,secondary,0,699,1,0,8,may,182,1,-1,0,0
1592,1592,53,blue-collar,0,secondary,0,145,1,0,8,may,193,1,-1,0,0
1593,1593,29,blue-collar,1,secondary,0,-138,1,1,8,may,271,5+,-1,0,0
1594,1594,36,technician,2,tertiary,0,491,1,0,8,may,103,3,-1,0,0
1595,1595,35,management,2,tertiary,0,820,1,0,8,may,287,4,-1,0,0
1596,1596,43,blue-collar,2,secondary,0,1376,1,0,8,may,235,4,-1,0,0
1597,1597,38,blue-collar,2,primary,0,0,1,0,8,may,732,2,-1,0,0
1598,1598,39,blue-collar,2,secondary,0,507,1,0,8,may,136,2,-1,0,0
1599,1599,58,management,2,secondary,0,771,0,0,8,may,126,3,-1,0,0
1600,1600,33,services,2,secondary,0,310,1,0,8,may,172,4,-1,0,0
1601,1601,60,blue-collar,2,primary,0,136,1,0,8,may,43,2,-1,0,0
1602,1602,45,admin.,2,secondary,0,310,1,0,8,may,191,2,-1,0,0
1603,1603,39,blue-collar,2,primary,0,813,1,0,8,may,117,2,-1,0,0
1604,1604,35,management,2,tertiary,0,14,1,1,8,may,64,1,-1,0,0
1605,1605,41,blue-collar,2,primary,0,-97,1,0,8,may,260,5+,-1,0,0
1606,1606,40,services,2,primary,0,332,1,0,8,may,149,1,-1,0,0
1607,1607,33,services,2,secondary,0,5034,1,0,8,may,207,3,-1,0,0
1608,1608,32,admin.,0,secondary,0,281,1,0,8,may,231,4,-1,0,0
1609,1609,44,management,2,secondary,0,576,1,0,8,may,128,3,-1,0,0
1610,1610,34,management,1,tertiary,0,1891,1,0,9,may,162,5+,-1,0,0
1611,1611,29,services,1,secondary,0,473,1,1,9,may,180,2,-1,0,0
1612,1612,49,blue-collar,2,primary,0,216,1,0,9,may,144,2,-1,0,0
1613,1613,31,blue-collar,2,secondary,0,-13,1,0,9,may,260,3,-1,0,0
1614,1614,47,admin.,0,secondary,0,162,1,0,9,may,203,4,-1,0,0
1615,1615,34,blue-collar,2,primary,0,365,1,0,9,may,85,2,-1,0,0
1616,1616,32,management,1,tertiary,0,264,1,0,9,may,211,2,-1,0,0
1617,1617,32,admin.,1,tertiary,0,490,1,0,9,may,94,2,-1,0,0
1618,1618,56,technician,1,primary,0,230,1,0,9,may,122,4,-1,0,0
1619,1619,28,technician,1,secondary,0,-9,1,1,9,may,175,5+,-1,0,0
1620,1620,35,technician,1,secondary,0,317,1,0,9,may,292,2,-1,0,0
1621,1621,52,self-employed,1,tertiary,0,458,1,1,9,may,132,5+,-1,0,0
1622,1622,35,technician,2,secondary,0,19,1,0,9,may,130,2,-1,0,0
1623,1623,32,blue-collar,2,secondary,0,536,1,0,9,may,208,2,-1,0,0
1624,1624,42,management,0,secondary,0,117,1,0,9,may,105,1,-1,0,0
1625,1625,51,blue-collar,1,primary,0,368,1,0,9,may,205,1,-1,0,0
1626,1626,47,blue-collar,2,secondary,0,-98,1,0,9,may,112,1,-1,0,0
1627,1627,34,services,2,secondary,0,627,1,0,9,may,117,5+,-1,0,0
1628,1628,45,admin.,2,secondary,0,180,1,0,9,may,218,1,-1,0,0
1629,1629,31,technician,0,secondary,0,26,1,0,9,may,62,1,-1,0,0
1630,1630,40,blue-collar,2,primary,0,2171,1,0,9,may,97,1,-1,0,0
1631,1631,53,entrepreneur,2,secondary,0,-118,1,0,9,may,101,3,-1,0,0
1632,1632,44,technician,1,secondary,0,1059,1,0,9,may,286,1,-1,0,0
1633,1633,49,blue-collar,2,primary,0,186,1,0,9,may,241,1,-1,0,0
1634,1634,47,services,2,secondary,0,1306,1,0,9,may,252,4,-1,0,0
1635,1635,31,blue-collar,2,primary,0,3007,1,0,9,may,283,1,-1,0,0
1636,1636,45,admin.,1,secondary,0,-88,1,0,9,may,131,1,-1,0,0
1637,1637,30,blue-collar,2,primary,0,265,1,1,9,may,380,1,-1,0,0
1638,1638,40,blue-collar,0,primary,0,21,1,0,9,may,584,1,-1,0,0
1639,1639,27,admin.,1,unknown,0,230,1,0,9,may,371,1,-1,0,0
1640,1640,28,admin.,2,secondary,0,252,1,0,9,may,448,1,-1,0,0
1641,1641,28,admin.,1,tertiary,0,422,1,0,9,may,274,1,-1,0,0
1642,1642,44,blue-collar,2,secondary,0,85,1,0,9,may,116,2,-1,0,0
1643,1643,35,management,2,tertiary,0,4286,1,0,9,may,357,1,-1,0,0
1644,1644,29,blue-collar,2,secondary,0,0,0,0,9,may,215,1,-1,0,0
1645,1645,33,blue-collar,0,primary,0,60,0,0,9,may,131,1,-1,0,0
1646,1646,32,blue-collar,2,secondary,0,687,1,0,9,may,61,1,-1,0,0
1647,1647,35,blue-collar,1,secondary,0,40,1,0,9,may,617,4,-1,0,1
1648,1648,31,technician,1,tertiary,0,22,1,0,9,may,483,3,-1,0,1
1649,1649,36,technician,1,secondary,0,-333,1,1,9,may,847,1,-1,0,0
1650,1650,41,technician,2,secondary,0,483,1,0,9,may,319,1,-1,0,0
1651,1651,35,blue-collar,2,secondary,0,503,1,1,9,may,57,2,-1,0,0
1652,1652,40,blue-collar,2,secondary,0,1245,1,0,9,may,306,1,-1,0,0
1653,1653,42,blue-collar,2,secondary,0,117,1,0,9,may,147,1,-1,0,0
1654,1654,34,technician,1,tertiary,1,33,1,1,9,may,244,1,-1,0,0
1655,1655,41,technician,1,secondary,0,-320,1,0,9,may,128,1,-1,0,0
1656,1656,43,blue-collar,0,primary,0,49,1,0,9,may,100,1,-1,0,0
1657,1657,37,management,2,tertiary,0,0,1,0,9,may,59,1,-1,0,0
1658,1658,26,blue-collar,1,secondary,0,100,1,0,9,may,24,1,-1,0,0
1659,1659,32,housemaid,2,primary,0,344,1,0,9,may,85,2,-1,0,0
1660,1660,51,blue-collar,2,secondary,0,-286,1,0,9,may,70,1,-1,0,0
1661,1661,38,blue-collar,1,secondary,0,57,1,0,9,may,21,1,-1,0,0
1662,1662,51,unemployed,0,secondary,0,370,0,0,9,may,167,1,-1,0,0
1663,1663,49,services,0,secondary,0,470,1,0,9,may,659,2,-1,0,0
1664,1664,31,housemaid,2,secondary,0,0,1,0,9,may,327,2,-1,0,0
1665,1665,33,blue-collar,2,primary,0,767,1,0,9,may,296,3,-1,0,0
1666,1666,30,admin.,1,unknown,1,1,0,0,9,may,307,1,-1,0,0
1667,1667,33,technician,2,secondary,0,0,0,0,9,may,120,1,-1,0,0
1668,1668,41,unemployed,2,secondary,0,121,1,0,9,may,390,2,-1,0,0
1669,1669,37,blue-collar,2,secondary,0,190,1,0,9,may,83,2,-1,0,0
1670,1670,33,blue-collar,2,primary,0,120,1,0,9,may,250,1,-1,0,0
1671,1671,32,services,2,secondary,0,2068,1,1,9,may,143,1,-1,0,0
1672,1672,46,technician,2,secondary,0,332,1,0,9,may,772,1,-1,0,1
1673,1673,34,management,1,tertiary,0,-322,0,0,9,may,198,1,-1,0,0
1674,1674,32,blue-collar,2,primary,0,274,1,0,9,may,21,3,-1,0,0
1675,1675,43,blue-collar,1,secondary,0,3,1,0,9,may,929,3,-1,0,1
1676,1676,28,blue-collar,2,secondary,0,6,1,0,9,may,254,1,-1,0,0
1677,1677,46,technician,0,tertiary,0,288,1,0,9,may,166,1,-1,0,0
1678,1678,52,services,0,primary,0,146,1,0,9,may,93,1,-1,0,0
1679,1679,34,blue-collar,2,secondary,0,286,1,0,9,may,134,2,-1,0,0
1680,1680,27,technician,0,secondary,0,114,1,1,9,may,375,2,-1,0,0
1681,1681,32,technician,1,tertiary,0,190,1,1,9,may,352,1,-1,0,0
1682,1682,37,blue-collar,1,secondary,0,111,1,0,9,may,217,2,-1,0,0
1683,1683,29,management,2,tertiary,0,246,1,0,9,may,45,1,-1,0,0
1684,1684,40,housemaid,0,secondary,0,108,0,0,9,may,93,1,-1,0,0
1685,1685,47,technician,2,primary,0,187,1,0,9,may,165,1,-1,0,0
1686,1686,34,blue-collar,2,secondary,0,457,1,0,9,may,266,1,-1,0,0
1687,1687,25,admin.,1,secondary,0,131,1,1,9,may,237,1,-1,0,0
1688,1688,30,management,2,tertiary,0,1825,1,0,9,may,164,1,-1,0,0
1689,1689,31,admin.,2,secondary,0,307,1,0,9,may,538,1,-1,0,1
1690,1690,35,blue-collar,2,secondary,1,-198,1,0,9,may,72,2,-1,0,0
1691,1691,32,blue-collar,0,secondary,0,739,1,0,9,may,171,1,-1,0,0
1692,1692,28,blue-collar,1,secondary,0,759,1,0,9,may,710,1,-1,0,1
1693,1693,27,services,1,secondary,0,777,1,0,9,may,131,3,-1,0,0
1694,1694,37,blue-collar,2,primary,0,378,1,0,9,may,514,1,-1,0,0
1695,1695,35,blue-collar,1,primary,0,337,1,0,9,may,127,1,-1,0,0
1696,1696,34,blue-collar,2,primary,0,-78,1,0,9,may,198,1,-1,0,0
1697,1697,31,admin.,2,secondary,0,355,1,0,9,may,239,1,-1,0,0
1698,1698,36,management,0,tertiary,0,133,1,0,9,may,117,1,-1,0,0
1699,1699,38,technician,2,secondary,0,32,1,0,9,may,705,1,-1,0,0
1700,1700,25,services,2,secondary,0,55,1,1,9,may,155,1,-1,0,0
1701,1701,51,management,1,tertiary,0,417,1,0,9,may,18,1,-1,0,0
1702,1702,26,blue-collar,1,secondary,0,153,1,0,9,may,386,1,-1,0,0
1703,1703,40,retired,2,tertiary,0,794,0,0,9,may,138,1,-1,0,0
1704,1704,26,services,1,secondary,0,187,1,0,9,may,341,1,-1,0,0
1705,1705,36,services,2,secondary,0,335,1,0,9,may,339,2,-1,0,0
1706,1706,59,blue-collar,2,secondary,0,1407,1,0,9,may,232,1,-1,0,0
1707,1707,26,blue-collar,1,secondary,0,-116,1,1,9,may,208,1,-1,0,0
1708,1708,49,self-employed,2,tertiary,0,1842,1,0,9,may,124,2,-1,0,0
1709,1709,33,blue-collar,2,primary,0,329,1,0,9,may,44,1,-1,0,0
1710,1710,31,blue-collar,2,secondary,0,428,1,0,9,may,75,1,-1,0,0
1711,1711,59,management,1,secondary,0,181,1,0,9,may,485,1,-1,0,0
1712,1712,38,entrepreneur,2,secondary,0,2139,1,0,9,may,576,1,-1,0,0
1713,1713,37,services,1,secondary,0,253,1,1,9,may,280,1,-1,0,0
1714,1714,31,unemployed,1,tertiary,0,133,1,0,9,may,480,2,-1,0,0
1715,1715,54,retired,2,secondary,0,785,1,0,9,may,86,2,-1,0,0
1716,1716,41,blue-collar,2,primary,0,-45,1,1,9,may,121,4,-1,0,0
1717,1717,44,management,2,tertiary,0,223,1,0,9,may,93,2,-1,0,0
1718,1718,28,admin.,1,secondary,0,2831,1,0,9,may,211,3,-1,0,0
1719,1719,22,student,1,secondary,0,2412,1,0,9,may,238,2,-1,0,0
1720,1720,31,blue-collar,2,primary,0,11,1,0,9,may,399,3,-1,0,0
1721,1721,36,services,2,secondary,0,211,1,0,9,may,93,2,-1,0,0
1722,1722,37,admin.,0,secondary,0,34,1,0,9,may,144,3,-1,0,0
1723,1723,54,admin.,2,secondary,0,222,1,0,9,may,45,2,-1,0,0
1724,1724,28,management,1,tertiary,0,3285,1,0,9,may,98,1,-1,0,0
1725,1725,42,blue-collar,2,primary,0,-67,1,0,9,may,128,1,-1,0,0
1726,1726,35,technician,1,tertiary,0,670,1,0,9,may,106,1,-1,0,0
1727,1727,29,admin.,2,secondary,0,0,1,0,9,may,121,1,-1,0,0
1728,1728,59,blue-collar,1,primary,0,96,1,0,9,may,123,1,-1,0,0
1729,1729,46,blue-collar,2,secondary,0,-3,1,0,9,may,92,2,-1,0,0
1730,1730,32,self-employed,1,secondary,0,123,1,0,9,may,278,1,-1,0,0
1731,1731,43,management,0,tertiary,0,443,1,0,9,may,219,1,-1,0,0
1732,1732,41,blue-collar,2,primary,0,406,1,0,9,may,2462,1,-1,0,0
1733,1733,31,admin.,2,secondary,0,535,0,0,9,may,249,3,-1,0,0
1734,1734,26,services,1,secondary,0,302,1,0,9,may,210,1,-1,0,0
1735,1735,29,blue-collar,2,primary,1,-43,1,0,9,may,484,1,-1,0,0
1736,1736,31,services,2,secondary,0,-346,0,0,9,may,187,1,-1,0,0
1737,1737,37,blue-collar,0,secondary,0,-271,1,0,9,may,172,1,-1,0,0
1738,1738,35,technician,2,secondary,0,55,1,0,9,may,79,4,-1,0,0
1739,1739,31,technician,1,tertiary,0,375,1,0,9,may,207,1,-1,0,0
1740,1740,30,blue-collar,2,secondary,0,-2,1,0,9,may,136,2,-1,0,0
1741,1741,29,blue-collar,1,primary,0,-680,1,0,9,may,117,2,-1,0,0
1742,1742,29,admin.,0,secondary,0,0,0,0,9,may,393,1,-1,0,0
1743,1743,39,blue-collar,1,secondary,0,217,1,0,9,may,107,1,-1,0,0
1744,1744,31,blue-collar,1,secondary,0,160,1,0,9,may,25,1,-1,0,0
1745,1745,27,management,1,tertiary,0,118,1,0,9,may,132,3,-1,0,0
1746,1746,22,admin.,1,secondary,0,-1,1,0,9,may,136,1,-1,0,0
1747,1747,31,management,1,secondary,0,453,1,0,9,may,384,2,-1,0,0
1748,1748,39,blue-collar,1,secondary,0,169,1,0,9,may,38,1,-1,0,0
1749,1749,25,admin.,1,secondary,0,787,1,0,9,may,164,1,-1,0,0
1750,1750,27,self-employed,1,secondary,0,78,1,0,9,may,825,1,-1,0,0
1751,1751,28,technician,1,tertiary,0,2269,1,0,9,may,331,1,-1,0,0
1752,1752,31,unemployed,2,primary,0,213,1,0,9,may,479,2,-1,0,0
1753,1753,46,technician,0,secondary,0,164,1,0,9,may,229,2,-1,0,0
1754,1754,37,blue-collar,2,secondary,0,934,0,0,9,may,258,2,-1,0,0
1755,1755,27,services,1,secondary,0,4,1,1,9,may,490,1,-1,0,0
1756,1756,34,unemployed,0,secondary,0,354,1,0,9,may,308,1,-1,0,0
1757,1757,30,technician,1,secondary,0,23,1,0,9,may,137,1,-1,0,0
1758,1758,23,student,1,secondary,0,318,1,0,9,may,545,2,-1,0,0
1759,1759,33,technician,0,secondary,1,-305,0,1,9,may,109,1,-1,0,0
1760,1760,43,admin.,2,secondary,0,616,1,0,9,may,168,2,-1,0,0
1761,1761,50,blue-collar,2,primary,0,2590,1,0,9,may,257,5+,-1,0,0
1762,1762,31,technician,2,secondary,0,1868,1,0,9,may,213,2,-1,0,0
1763,1763,32,blue-collar,1,secondary,0,-578,0,0,9,may,115,1,-1,0,0
1764,1764,32,admin.,1,secondary,0,-227,1,1,9,may,646,1,-1,0,0
1765,1765,37,technician,0,secondary,0,1981,1,0,9,may,106,1,-1,0,0
1766,1766,60,management,0,unknown,0,404,1,0,9,may,95,2,-1,0,0
1767,1767,47,blue-collar,0,secondary,0,65,1,0,9,may,205,1,-1,0,0
1768,1768,32,blue-collar,2,secondary,1,-1,1,0,9,may,653,1,-1,0,1
1769,1769,34,services,2,secondary,0,-68,1,0,9,may,122,1,-1,0,0
1770,1770,36,blue-collar,0,unknown,0,0,1,0,9,may,377,1,-1,0,0
1771,1771,28,services,1,secondary,0,229,1,0,9,may,322,1,-1,0,0
1772,1772,31,services,0,secondary,0,1656,1,0,9,may,208,3,-1,0,0
1773,1773,43,housemaid,2,primary,0,1342,1,1,9,may,46,2,-1,0,0
1774,1774,32,unemployed,1,secondary,0,331,1,0,9,may,211,2,-1,0,0
1775,1775,31,services,2,secondary,0,238,1,1,9,may,156,2,-1,0,0
1776,1776,56,admin.,2,primary,0,202,1,0,9,may,178,2,-1,0,0
1777,1777,34,management,1,tertiary,0,318,1,0,9,may,133,2,-1,0,0
1778,1778,46,technician,1,secondary,1,-1124,1,1,9,may,206,2,-1,0,0
1779,1779,27,admin.,1,secondary,0,662,1,0,9,may,544,1,-1,0,0
1780,1780,33,blue-collar,2,secondary,0,1790,1,1,9,may,143,1,-1,0,0
1781,1781,35,blue-collar,2,primary,0,198,1,0,9,may,471,2,-1,0,0
1782,1782,29,management,1,tertiary,0,726,1,0,9,may,200,3,-1,0,0
1783,1783,39,management,2,tertiary,0,183,1,0,9,may,324,2,-1,0,0
1784,1784,48,blue-collar,2,secondary,0,149,1,0,9,may,71,1,-1,0,0
1785,1785,58,blue-collar,2,primary,0,-91,1,0,9,may,164,5+,-1,0,0
1786,1786,36,blue-collar,2,secondary,0,-9,1,0,9,may,137,3,-1,0,0
1787,1787,33,blue-collar,2,primary,0,134,1,0,9,may,91,2,-1,0,0
1788,1788,32,management,2,tertiary,0,0,0,0,9,may,280,1,-1,0,0
1789,1789,32,entrepreneur,1,tertiary,0,6259,1,0,9,may,230,2,-1,0,0
1790,1790,31,admin.,2,secondary,0,27,0,1,9,may,63,1,-1,0,0
1791,1791,30,blue-collar,1,primary,0,383,1,0,9,may,135,1,-1,0,0
1792,1792,30,management,1,tertiary,0,1108,1,1,9,may,261,1,-1,0,0
1793,1793,40,blue-collar,2,primary,0,117,1,0,9,may,215,2,-1,0,0
1794,1794,35,blue-collar,2,primary,0,108,1,0,9,may,200,4,-1,0,0
1795,1795,42,blue-collar,2,primary,0,479,1,0,9,may,391,2,-1,0,0
1796,1796,60,technician,2,primary,0,65,1,0,9,may,1028,2,-1,0,1
